datetime,date,lowest_price_per_mwh,highest_price_per_mwh,eic_count,installed_capacity,euros_per_mwh,hours_ahead,temperature,dewpoint,cloudcover_high,cloudcover_low,cloudcover_mid,cloudcover_total,10_metre_u_wind_component,10_metre_v_wind_component,direct_solar_radiation,surface_solar_radiation_downwards,snowfall,total_precipitation,dayofyear,hour,day,weekday,month,year,segment,sin(dayofyear),cos(dayofyear),sin(hour),cos(hour),target
2023-02-19 12:00:00,2023-02-19,46.0,58.0,21.0,771.7,91.1,37.0,0.6249634,-1.818457,0.99993896,0.95487964,0.99999547,1.0000043,6.7218914,-5.7895164,4.1327324,67.00472,0.00020170212,0.00020425813,50,12,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,1.2246469e-16,-1.0,1.235
2023-02-19 13:00:00,2023-02-19,46.0,58.0,21.0,771.7,82.74,38.0,0.4856201,-1.8951172,1.0,0.94673336,1.0000063,0.9999975,6.2378654,-5.895213,0.21333334,48.655277,0.00018787384,0.000190794,50,13,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.25881904,-0.9659258,1.568
2023-02-19 14:00:00,2023-02-19,46.0,58.0,21.0,771.7,86.37,39.0,0.37105712,-2.1320558,1.0,0.91262186,0.9999785,0.9999944,6.071641,-5.771161,0.0,25.959444,0.0001783371,0.00017965608,50,14,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.5,-0.8660254,1.358
2023-02-19 15:00:00,2023-02-19,46.0,58.0,21.0,771.7,91.86,40.0,0.271875,-2.351233,1.0,0.76088846,0.99964315,1.0000021,5.711049,-5.7722244,0.0,1.8516667,0.00014042854,0.00013901317,50,15,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.70710677,-0.70710677,0.374
2023-02-19 16:00:00,2023-02-19,46.0,58.0,21.0,771.7,109.18,41.0,0.17958984,-2.4360108,1.0,0.7849307,0.9999895,0.9999997,5.3691072,-5.7362156,0.0,0.0,0.000114917755,0.000108368695,50,16,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.8660254,-0.5,0.079
2023-02-19 17:00:00,2023-02-19,46.0,58.0,21.0,771.7,109.84,42.0,0.17373046,-2.4386353,0.99871826,0.8712872,1.0,0.999996,5.1980486,-5.870429,0.0,0.0,0.0001604557,0.00016291044,50,17,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.9659258,-0.25881904,0.004
2023-02-19 18:00:00,2023-02-19,46.0,58.0,21.0,771.7,108.78,43.0,0.16359863,-2.490027,0.9186096,0.9537201,1.0,1.0,4.9110775,-5.9260178,0.0,0.0,0.00013160706,0.00013427087,50,18,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-1.0,-1.8369701e-16,0.005
2023-02-19 19:00:00,2023-02-19,46.0,58.0,21.0,771.7,90.39,44.0,0.14516601,-2.5134645,0.14324951,0.9790802,1.0,1.0,4.302519,-5.597867,0.011542968,0.0,0.00011444092,0.00011086464,50,19,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.9659258,0.25881904,0.004
2023-02-19 20:00:00,2023-02-19,46.0,58.0,21.0,771.7,71.02,45.0,0.04482422,-2.427466,0.287323,0.99346924,0.9990082,0.99993896,3.754716,-5.154892,0.0,0.0,8.148032e-05,8.5003674e-05,50,20,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.8660254,0.5,0.004
2023-02-19 21:00:00,2023-02-19,46.0,58.0,21.0,771.7,106.57,46.0,-0.032324217,-2.2919679,0.73625183,0.9870453,0.943985,0.9992981,3.5051508,-4.566971,0.0,0.0,7.390976e-05,6.604195e-05,50,21,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.70710677,0.70710677,0.003
2023-02-19 22:00:00,2023-02-19,46.0,58.0,21.0,771.7,107.99,47.0,0.046411134,-2.240271,0.31178284,0.8484192,0.71469116,0.9470978,3.5277395,-4.2872286,0.0,0.0,6.1035156e-05,6.866455e-05,50,22,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.5,0.8660254,0.003
2023-02-19 23:00:00,2023-02-19,46.0,58.0,21.0,771.7,72.06,36.0,-0.47922364,-2.472632,0.0025520325,0.8351135,0.3171463,0.8936844,2.6484957,-3.5997024,0.0,0.0,6.2704086e-05,6.598234e-05,50,23,19,7,2,2023,6_1_3_0,0.7567707,0.6536805,-0.25881904,0.9659258,0.004
2023-02-20 00:00:00,2023-02-20,49.0,56.0,21.0,771.7,40.0,25.0,-0.6905273,-3.0584474,0.0,0.9831543,0.001083374,0.9831543,2.1653385,-3.0702448,0.0,0.0,7.6293945e-06,4.887581e-06,51,0,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.0,1.0,0.004
2023-02-20 01:00:00,2023-02-20,49.0,56.0,21.0,771.7,40.01,26.0,-0.5689453,-3.207251,0.0,0.9904175,0.0,0.9904295,1.8145437,-2.8961372,0.0,0.0,9.417534e-06,9.298325e-06,51,1,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.25881904,0.9659258,0.004
2023-02-20 02:00:00,2023-02-20,49.0,56.0,21.0,771.7,41.9,27.0,-1.1598877,-3.300757,0.3433838,0.8534241,0.0014343262,0.9231333,1.2311401,-1.9620581,0.0,0.0,1.0371208e-05,1.1086464e-05,51,2,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.5,0.8660254,0.005
2023-02-20 03:00:00,2023-02-20,49.0,56.0,21.0,771.7,84.42,28.0,-2.6816163,-4.2341065,0.27812195,0.8789215,0.0,0.93135613,1.738945,-1.2100124,0.0,0.0,1.9431114e-05,1.8239021e-05,51,3,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.70710677,0.70710677,0.004
2023-02-20 04:00:00,2023-02-20,49.0,56.0,21.0,771.7,40.0,29.0,-2.1441407,-3.6712403,1.0,0.9691925,0.0,1.0000061,1.4943342,0.1236105,0.0,0.0,7.557869e-05,7.712841e-05,51,4,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.8660254,0.5,0.004
2023-02-20 05:00:00,2023-02-20,49.0,56.0,21.0,771.7,46.12,30.0,-2.207007,-3.5185304,1.0,0.8082886,0.0,0.99999523,1.3955612,0.8833351,0.52391493,0.26027778,3.1471252e-05,3.361702e-05,51,5,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.9659258,0.25881904,0.005
2023-02-20 06:00:00,2023-02-20,49.0,56.0,21.0,771.7,40.0,31.0,-1.5733398,-3.1008058,1.0,0.40397644,0.0789032,1.0000015,1.1142912,1.3070669,5.5466666,26.276945,2.2292137e-05,1.9073486e-05,51,6,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,1.0,6.123234e-17,0.003
2023-02-20 07:00:00,2023-02-20,49.0,56.0,21.0,771.7,45.59,32.0,-1.089331,-2.885962,1.0,0.043426514,1.0,1.0000033,0.46955872,1.7461615,29.103752,92.15305,1.4305115e-06,3.33786e-06,51,7,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.9659258,-0.25881904,0.004
2023-02-20 08:00:00,2023-02-20,49.0,56.0,21.0,771.7,107.22,33.0,-0.6355957,-2.952124,1.0,0.0056610107,0.9998474,1.0000005,0.65996647,2.5701895,31.548574,140.20667,-9.122596e-08,-6.989285e-08,51,8,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.8660254,-0.5,0.003
2023-02-20 09:00:00,2023-02-20,49.0,56.0,21.0,771.7,88.78,34.0,-0.20169678,-3.1998048,1.000004,0.09486389,0.9998932,0.99999917,0.3268795,3.6622639,43.606663,185.48694,2.1871529e-08,-5.5137207e-08,51,9,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.70710677,-0.70710677,0.0
2023-02-20 10:00:00,2023-02-20,49.0,56.0,21.0,771.7,73.1,35.0,0.008874511,-3.2427735,1.000001,0.00012207031,1.0,1.0,-1.0465794,3.948154,26.125694,187.03473,5.075708e-08,4.9127266e-08,51,10,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.5,-0.8660254,0.031
2023-02-20 11:00:00,2023-02-20,49.0,56.0,21.0,771.7,81.91,36.0,-0.0026611327,-3.1213136,1.0,0.114593506,1.0,1.0,-2.0236769,5.0256863,17.530798,163.60417,1.0792632e-05,8.6275395e-06,51,11,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,0.25881904,-0.9659258,0.075
2023-02-20 12:00:00,2023-02-20,49.0,56.0,21.0,771.7,90.48,37.0,-0.380896,-3.2302003,0.999588,0.8378296,1.0,1.0,-3.3972206,4.7945166,2.7111285,106.6675,0.00010148762,0.00010460336,51,12,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,1.2246469e-16,-1.0,0.032
2023-02-20 13:00:00,2023-02-20,49.0,56.0,21.0,771.7,90.45,38.0,-0.9129394,-3.2564454,1.0,1.0,1.0,1.0,-4.3433495,4.8382053,0.009045139,55.744446,0.00035025342,0.0003486243,51,13,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.25881904,-0.9659258,0.061
2023-02-20 14:00:00,2023-02-20,49.0,56.0,21.0,771.7,87.66,39.0,-1.4195312,-3.439917,0.93640137,1.0,1.0,0.99999505,-5.5858307,4.6652927,0.0,12.410556,0.0008517185,0.00084663625,51,14,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.5,-0.8660254,0.011
2023-02-20 15:00:00,2023-02-20,49.0,56.0,21.0,771.7,103.0,40.0,-1.5761474,-3.2742677,0.90167236,1.0000024,1.0,1.000006,-6.3227634,4.0449457,0.0,1.0902778,0.0011157449,0.0011220179,51,15,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.70710677,-0.70710677,0.006
2023-02-20 16:00:00,2023-02-20,49.0,56.0,21.0,771.7,107.21,41.0,-1.6515869,-3.1094728,0.7494354,1.0000075,1.0,1.0000073,-7.111888,3.4396067,0.0,0.0,0.0012079936,0.0012060404,51,16,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.8660254,-0.5,0.001
2023-02-20 17:00:00,2023-02-20,49.0,56.0,21.0,771.7,115.52,42.0,-1.7151855,-3.0744386,0.69766235,1.0,1.0,1.0,-7.278576,2.3666353,0.0,0.0,0.0012955666,0.0012955901,51,17,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.9659258,-0.25881904,0.001
2023-02-20 18:00:00,2023-02-20,49.0,56.0,21.0,771.7,113.79,43.0,-1.7587646,-3.094092,0.66293335,1.0,1.0,1.0,-7.7426233,1.2925425,0.0,0.0,0.00094961026,0.0009538138,51,18,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-1.0,-1.8369701e-16,0.0
2023-02-20 19:00:00,2023-02-20,49.0,56.0,21.0,771.7,103.31,44.0,-1.9350342,-3.3030763,0.41114807,1.0,1.0,1.0,-7.940777,0.18640041,0.0,0.0,0.00061777723,0.00061245356,51,19,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.9659258,0.25881904,0.001
2023-02-20 20:00:00,2023-02-20,49.0,56.0,21.0,771.7,96.38,45.0,-2.1679444,-3.6917481,0.07489014,1.0,0.9997406,1.0,-7.475794,-0.99686813,-0.21333334,0.0,0.00032245019,0.00032424927,51,20,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.8660254,0.5,0.0
2023-02-20 21:00:00,2023-02-20,49.0,56.0,21.0,771.7,107.24,46.0,-2.429297,-4.129248,0.49401855,1.0,0.9996643,1.0,-6.537863,-2.3605843,0.0,-0.13361111,0.0001676213,0.00016589579,51,21,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.70710677,0.70710677,0.001
2023-02-20 22:00:00,2023-02-20,49.0,56.0,21.0,771.7,104.72,47.0,-2.8223634,-4.6198487,0.2091217,0.9996233,0.9557953,0.99999917,-6.323495,-3.2937708,0.0,0.0,8.508074e-05,8.945051e-05,51,22,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.5,0.8660254,0.001
2023-02-20 23:00:00,2023-02-20,49.0,56.0,21.0,771.7,85.17,36.0,-3.1720338,-5.118567,0.18902588,0.9021367,0.70545197,0.97982293,-4.7409053,-3.2858186,0.0,0.0,1.8651132e-05,1.835823e-05,51,23,20,1,2,2023,6_1_3_0,0.76788044,0.6405932,-0.25881904,0.9659258,0.001
2023-02-21 00:00:00,2023-02-21,49.5,68.99,21.0,771.7,62.31,25.0,-3.5781007,-5.511084,0.10348511,0.9085988,0.65249634,0.9587161,-3.907135,-3.4146824,0.0,0.0,9.82621e-06,9.3728886e-07,52,0,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.0,1.0,0.0
2023-02-21 01:00:00,2023-02-21,49.5,68.99,21.0,771.7,45.04,26.0,-3.946509,-5.888037,0.5494232,0.69344306,0.85749817,0.9297772,-3.8151598,-3.3875628,0.0,-0.009670139,7.79955e-06,1.3265817e-05,52,1,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.25881904,0.9659258,0.001
2023-02-21 02:00:00,2023-02-21,49.5,68.99,21.0,771.7,42.75,27.0,-4.561133,-6.42063,0.7023926,0.0,0.8418884,0.945987,-3.593151,-3.3071117,0.0,0.0,8.46386e-06,7.5101852e-06,52,2,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.5,0.8660254,0.003
2023-02-21 03:00:00,2023-02-21,49.5,68.99,21.0,771.7,33.18,28.0,-5.526831,-7.264502,0.993103,0.26104736,1.0,0.99999785,-3.359807,-3.0184212,0.0,0.0,1.7054845e-08,-1.7200364e-08,52,3,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.70710677,0.70710677,0.0
2023-02-21 04:00:00,2023-02-21,49.5,68.99,21.0,771.7,32.24,29.0,-5.8748536,-7.618506,0.5109558,0.6905823,0.99993896,1.0000006,-3.1237783,-2.4397192,0.0,0.0,1.693843e-08,1.7200364e-08,52,4,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.8660254,0.5,0.001
2023-02-21 05:00:00,2023-02-21,49.5,68.99,21.0,771.7,83.36,30.0,-5.980078,-7.764624,0.9935913,0.6014557,0.9695587,0.999907,-2.9241333,-1.8240833,0.5511111,0.43479165,-5.120819e-08,0.0,52,5,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.9659258,0.25881904,0.001
2023-02-21 06:00:00,2023-02-21,49.5,68.99,21.0,771.7,107.13,31.0,-5.6907716,-7.7795167,0.97546387,0.5516815,0.4855194,0.9838338,-2.7189636,-1.5055723,41.296963,39.92224,5.120819e-08,-1.7200364e-08,52,6,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,1.0,6.123234e-17,0.0
2023-02-21 07:00:00,2023-02-21,49.5,68.99,21.0,771.7,113.77,32.0,-4.839453,-7.4906983,0.9906769,0.5341305,0.35723877,0.9967401,-2.130373,-1.3441248,137.99203,114.53653,6.80011e-08,1.1064694e-06,52,7,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.9659258,-0.25881904,0.0
2023-02-21 08:00:00,2023-02-21,49.5,68.99,21.0,771.7,115.18,33.0,-4.170264,-7.259253,0.8639221,0.71410733,0.8669281,0.99124503,-1.5339632,-1.2476234,270.53394,192.38972,6.811606e-07,0.0,52,8,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.8660254,-0.5,0.006
2023-02-21 09:00:00,2023-02-21,49.5,68.99,21.0,771.7,109.86,34.0,-3.3907228,-7.1197267,0.9940338,0.69220036,0.8935089,0.99995375,-1.4570293,-1.5729103,239.5804,226.49278,4.887581e-06,2.503395e-06,52,9,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.70710677,-0.70710677,0.05
2023-02-21 10:00:00,2023-02-21,49.5,68.99,21.0,771.7,107.09,35.0,-2.9367433,-7.0551515,0.98880005,0.8128357,0.99224854,0.9999575,-1.3360634,-2.1182718,119.87545,208.5389,3.2186508e-05,2.9921532e-05,52,10,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.5,-0.8660254,0.097
2023-02-21 11:00:00,2023-02-21,49.5,68.99,21.0,771.7,106.66,36.0,-2.8747315,-7.388037,1.0,0.99980164,0.9997711,1.0000012,-1.6144619,-2.6469927,51.648403,147.50084,3.361702e-05,3.4570694e-05,52,11,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,0.25881904,-0.9659258,0.04
2023-02-21 12:00:00,2023-02-21,49.5,68.99,21.0,771.7,105.56,37.0,-2.948462,-7.5810304,1.0,0.9884314,1.0,1.0000069,-1.7481613,-3.061451,3.3682814,112.5825,1.8835068e-05,2.2394961e-05,52,12,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,1.2246469e-16,-1.0,0.045
2023-02-21 13:00:00,2023-02-21,49.5,68.99,21.0,771.7,104.72,38.0,-3.3171144,-7.981055,0.9999237,0.9978943,0.99980164,1.0000005,-1.7359581,-3.0294456,5.7806425,89.67694,2.2258042e-05,2.4318695e-05,52,13,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.25881904,-0.9659258,0.034
2023-02-21 14:00:00,2023-02-21,49.5,68.99,21.0,771.7,100.06,39.0,-3.9876466,-7.9253907,0.21989441,0.9960785,0.99606323,0.99989223,-1.2585936,-2.4614353,2.8444445,43.063057,2.0061372e-05,2.2956621e-05,52,14,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.5,-0.8660254,0.034
2023-02-21 15:00:00,2023-02-21,49.5,68.99,21.0,771.7,94.89,40.0,-4.915625,-8.157934,0.0,0.5323334,0.81781006,0.9261414,-1.2406397,-2.237276,0.28444445,4.5580554,1.2551027e-05,1.0711592e-05,52,15,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.70710677,-0.70710677,0.025
2023-02-21 16:00:00,2023-02-21,49.5,68.99,21.0,771.7,104.71,41.0,-5.7690187,-8.577246,0.0,0.8358307,0.16456604,0.8543272,-1.5969467,-1.894741,0.0,0.0,1.1257129e-05,1.2109289e-05,52,16,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.8660254,-0.5,0.019
2023-02-21 17:00:00,2023-02-21,49.5,68.99,21.0,771.7,105.56,42.0,-6.802466,-9.298803,0.0,0.5898895,0.056854248,0.6131872,-2.1423664,-1.4120073,0.0,0.0,1.7027836e-05,1.930818e-05,52,17,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.9659258,-0.25881904,0.004
2023-02-21 18:00:00,2023-02-21,49.5,68.99,21.0,771.7,105.56,43.0,-7.247168,-9.7235775,0.0,0.7635498,0.0,0.76355225,-1.952899,-0.65744114,0.0,0.0,3.325939e-05,2.2292137e-05,52,18,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-1.0,-1.8369701e-16,0.003
2023-02-21 19:00:00,2023-02-21,49.5,68.99,21.0,771.7,105.21,44.0,-7.5865235,-10.049887,0.0,0.9920044,0.0,0.99199206,-1.4935732,-0.060821533,0.0,0.0,5.2690506e-05,6.3061714e-05,52,19,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.9659258,0.25881904,0.004
2023-02-21 20:00:00,2023-02-21,49.5,68.99,21.0,771.7,85.47,45.0,-7.0569825,-9.7439785,0.0,1.0,0.0,0.99999726,-1.0795517,0.49295712,0.0,0.0,6.9095055e-05,6.401539e-05,52,20,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.8660254,0.5,0.005
2023-02-21 21:00:00,2023-02-21,49.5,68.99,21.0,771.7,61.21,46.0,-6.8716645,-9.571173,0.0,1.0,0.0,1.0,-0.48149395,0.5521574,0.0,0.0,7.4863434e-05,7.736683e-05,52,21,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.70710677,0.70710677,0.005
2023-02-21 22:00:00,2023-02-21,49.5,68.99,21.0,771.7,50.61,47.0,-6.6435914,-9.396276,0.0,1.0,0.0,1.0,-0.034938812,0.30592728,0.30043402,0.0,7.343292e-05,7.6413155e-05,52,22,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.5,0.8660254,0.003
2023-02-21 23:00:00,2023-02-21,49.5,68.99,21.0,771.7,43.0,36.0,-7.605498,-10.032354,0.0,1.0,0.08831406,0.9999971,-0.043779373,-0.07481527,0.062312283,0.0,5.1155686e-05,4.389882e-05,52,23,21,2,2,2023,6_1_3_0,0.77876395,0.6273171,-0.25881904,0.9659258,0.002
2023-02-22 00:00:00,2023-02-22,49.01,61.99,21.0,771.7,45.01,25.0,-8.781073,-10.816092,0.0,1.0,0.065826416,1.000002,0.41154194,0.7462044,0.0,0.0,2.8252602e-05,3.2126904e-05,53,0,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.0,1.0,0.001
2023-02-22 01:00:00,2023-02-22,49.01,61.99,21.0,771.7,42.84,26.0,-8.84757,-10.916311,0.0,1.0,0.09509277,1.0000011,0.27099133,0.8237715,0.0,0.0,3.08156e-05,2.5987625e-05,53,1,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.25881904,0.9659258,0.004
2023-02-22 02:00:00,2023-02-22,49.01,61.99,21.0,771.7,42.84,27.0,-8.895666,-10.920813,0.0,1.0,0.15240479,0.99999684,0.074412346,0.6884775,0.0,0.0,4.0579558e-05,3.9607286e-05,53,2,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.5,0.8660254,0.004
2023-02-22 03:00:00,2023-02-22,49.01,61.99,21.0,771.7,44.66,28.0,-9.056646,-10.8412075,0.0,0.9998932,0.2996521,0.99993896,-0.12123203,0.4424286,0.0,0.0,4.215425e-05,3.927946e-05,53,3,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.70710677,0.70710677,0.001
2023-02-22 04:00:00,2023-02-22,49.01,61.99,21.0,771.7,61.03,29.0,-8.868948,-10.765356,0.0,0.9965973,0.7270508,0.99988514,0.25212288,-0.31861496,0.0,0.0,2.8858165e-05,3.0143274e-05,53,4,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.8660254,0.5,0.001
2023-02-22 05:00:00,2023-02-22,49.01,61.99,21.0,771.7,99.11,30.0,-8.586996,-10.796484,0.0,0.97775847,0.98991394,0.999874,-0.23624039,-0.81689835,-0.01842665,0.69555557,2.5242698e-05,3.0580035e-05,53,5,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.9659258,0.25881904,0.009
2023-02-22 06:00:00,2023-02-22,49.01,61.99,21.0,771.7,145.2,31.0,-7.813666,-10.400808,0.0,0.9954071,0.41184998,0.9990387,-0.4934187,-0.46614552,7.765062,32.50139,1.8402992e-05,1.6805905e-05,53,6,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,1.0,6.123234e-17,0.003
2023-02-22 07:00:00,2023-02-22,49.01,61.99,21.0,771.7,114.68,32.0,-6.854834,-9.632605,0.0,0.9977112,1.5258789e-05,0.9977112,-1.0246277,-0.45123196,29.289341,97.19806,7.137729e-06,8.2421175e-06,53,7,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.9659258,-0.25881904,0.002
2023-02-22 08:00:00,2023-02-22,49.01,61.99,21.0,771.7,117.43,33.0,-6.399512,-9.520346,0.0,0.76646423,0.0,0.76645696,-1.1786976,-0.025904655,79.683784,168.29944,4.5597553e-06,1.997003e-06,53,8,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.8660254,-0.5,0.007
2023-02-22 09:00:00,2023-02-22,49.01,61.99,21.0,771.7,119.76,34.0,-6.054419,-9.45603,0.0,0.58943176,0.0,0.58943176,-0.9540081,0.14477539,278.85635,244.69112,4.5747147e-06,5.195179e-07,53,9,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.70710677,-0.70710677,0.096
2023-02-22 10:00:00,2023-02-22,49.01,61.99,21.0,771.7,114.68,35.0,-5.7564454,-9.631567,0.0,0.56637573,0.0,0.56637573,-0.72309494,0.05560589,329.4973,268.8125,8.523464e-06,7.6293945e-06,53,10,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.5,-0.8660254,0.314
2023-02-22 11:00:00,2023-02-22,49.01,61.99,21.0,771.7,130.95,36.0,-5.6281495,-9.730688,0.0,0.858902,0.0,0.858902,-0.4737091,-0.10800171,297.0187,248.40028,5.2154064e-06,6.109476e-06,53,11,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,0.25881904,-0.9659258,0.775
2023-02-22 12:00:00,2023-02-22,49.01,61.99,21.0,771.7,129.72,37.0,-5.761328,-9.540747,0.0,0.9561615,0.0,0.9561615,-0.5200224,0.092354774,207.22116,205.96,5.528389e-06,7.212162e-06,53,12,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,1.2246469e-16,-1.0,1.123
2023-02-22 13:00:00,2023-02-22,49.01,61.99,21.0,771.7,108.18,38.0,-5.7544923,-9.682714,0.0,0.95581055,0.0,0.95581055,-0.39382553,0.3187523,75.761894,134.58139,1.9221916e-06,4.7683716e-07,53,13,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.25881904,-0.9659258,1.428
2023-02-22 14:00:00,2023-02-22,49.01,61.99,21.0,771.7,113.8,39.0,-6.7585206,-9.462744,0.0,0.9981842,0.0,0.9981842,-0.60626316,1.0535002,65.46389,66.66583,4.5778725e-06,1.5363476e-06,53,14,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.5,-0.8660254,0.402
2023-02-22 15:00:00,2023-02-22,49.01,61.99,21.0,771.7,114.91,40.0,-7.828711,-10.21224,0.084236145,0.9242554,0.0,0.9282379,-0.8294678,1.4628019,6.542222,6.2577777,7.684139e-07,1.3170633e-05,53,15,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.70710677,-0.70710677,0.271
2023-02-22 16:00:00,2023-02-22,49.01,61.99,21.0,771.7,142.78,41.0,-8.063101,-10.237783,0.14920044,0.90345764,0.0,0.9195862,-1.23635,1.6150656,0.0,0.0,4.0596933e-06,1.5352853e-06,53,16,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.8660254,-0.5,0.121
2023-02-22 17:00:00,2023-02-22,49.01,61.99,21.0,771.7,164.85,42.0,-8.787466,-10.965933,0.24923706,0.888443,0.0,0.90034485,-1.3022127,1.6144867,0.0,0.0,-1.3096724e-10,7.2745024e-08,53,17,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.9659258,-0.25881904,0.034
2023-02-22 18:00:00,2023-02-22,49.01,61.99,21.0,771.7,178.13,43.0,-9.174856,-11.345419,0.2897644,0.92433167,0.0,0.94125366,-1.1892452,1.8364258,0.0,0.0,3.5464764e-06,-1.31403795e-08,53,18,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-1.0,-1.8369701e-16,0.0
2023-02-22 19:00:00,2023-02-22,49.01,61.99,21.0,771.7,176.25,44.0,-9.312704,-11.377096,0.90715027,0.9703064,0.0,0.9972534,-0.8925152,2.0323,0.0,0.0,7.604831e-07,1.2892997e-08,53,19,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.9659258,0.25881904,0.003
2023-02-22 20:00:00,2023-02-22,49.01,61.99,21.0,771.7,165.92,45.0,-9.788687,-12.0803585,0.99975586,0.99354553,0.0,1.0,-1.25636,2.2073393,0.0,0.0,2.890447e-07,1.013279e-06,53,20,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.8660254,0.5,0.002
2023-02-22 21:00:00,2023-02-22,49.01,61.99,21.0,771.7,154.99,46.0,-9.740255,-12.092154,0.9992218,1.0,0.0,1.0,-1.2920179,2.5485754,0.0,0.0,4.3111795e-06,7.6224533e-06,53,21,22,3,2,2023,6_1_3_0,0.7894179,0.61385614,-0.70710677,0.70710677,0.003
